station_id,latitude,longitude
10923,52.040237,6.811932
10685,52.812916,-2.730218
9965,48.8861,9.5353
11183,51.3093,5.8896
11248,50.9499,3.2883
10613,51.514,9.943
10785,52.336529,14.273223
10889,41.2166,29.2737
10644,51.0484,3.7012
11164,59.581638,15.689326
11114,50.938122,11.590134
11115,62.7945,22.8282
10650,51.6532,3.8971
10993,50.96423,5.533768
10952,52.0915,5.6601
11152,52.774086,-2.43573
11153,52.911499,-2.431
10953,50.701042,4.574429
10550,53.3681,-1.3673
11249,47.1,7
10970,52.3802,-2.4791
11053,52.2828,10.4507
10860,52.077747,5.179318
10722,48.1597,11.4878
11159,45.978775,5.606093
381,50.7498,12.1768
10774,51.414722,-0.443542
9358,51.2412,-2.209
10549,51.777168,-1.266998
11016,52.078,5.1796
10919,52.1148,5.1211
10890,52.67,4.7103
11157,53.1644,9.0132
10976,47.8984,10.0528
10857,51.5394,-3.4496
10916,53.5404,8.6068
11021,62.7945,22.8282
11052,53.0839,-2.4442
10684,45.9791,5.6056
10813,50.3365,8.5276
10858,43.329212,-2.989899
10873,43.128082,-1.70849
10591,49.566467,11.747295
11458,50.8306,3.513
11408,54.3493,13.5371
11477,52.3601,6.4727
11763,59.3711,24.6581
11076,49.1893,17.0126
11580,52.0272,4.7106
11471,51.9237,4.5475
11844,60.5616,17.9999
11541,51.5468,0.2006
11606,54.0406,14.0198
11682,48.1663,11.5683
6667,48.5655,9.21
11693,51.3081,5.2954
11813,49.7123,8.3281
11349,50.0713,7.0352
11714,52.0346,4.3714
11706,51.74,0.495
11568,51.7524,5.8888
11552,52.9137,9.9778
11529,59.1389,11.3732
11901,47.2171,20.7612
11543,47.9079,1.1966
11910,46.7706,-0.837
11927,51.4425,-0.335
11859,52.0781,4.2872
11743,52.0704,12.6732
9933,56.0857,9.5478
11392,45.5419,3.5572
1022,51.5299,-0.6178
11744,48.8183,11.4247
11517,51.5515,-3.2162
11795,52.261,-0.6729
11839,52.2707,4.9762
11591,47.2325207,10.7376612
11406,51.6191,22.7969
11336,51.7903,-2.207
11703,59.3699,17.8128
419,52.0656,1.161
1268,53.1957,5.8006
7918,48.1134,11.5476
11457,47.225,7.9063
2435,52.1322,-0.2348
11396,29.114,-13.547
11525,50.861912,4.714147
11217,51.6286,0.529
11348,51.340775,7.51028
11937,58.63921,16.795219
11350,54.093166,13.424494
607,50.6717,4.6062
11474,51.5132,4.8758
12071,57.7739,12.4997
12186,50.6836,4.6382
12038,55.031368,-2.348325
12076,52.521854,13.336737
12036,34.520775,-112.495766
12319,52.4454,-2.085
11761,57.9206,-4.4159
11356,52.157719,4.464188
11975,52.4982,6.0852
12320,53.4376,-2.9252
12077,52.415546,13.274948
11728,57.881126,-4.371675
12281,51.2791,-0.8593
11627,51.569714,-4.268202
12313,51.7624,5.7756
11936,51.249287,3.239655
12265,53.7777,-1.2501
12033,52.363,4.9428
12296,52.4116,5.8196
12113,54.0759,-2.8321
12181,50.716003,4.36247
12377,51.9575,7.6304
12141,43.9559,-0.1606
12089,53.4426,-2.2661
11228,51.9852,5.7648
12312,55.029163,-2.364683
12272,53.208,6.7096
12292,53.7982,-1.2538
12188,51.837128,5.875001
11925,49.065575,-1.547082
11885,51.4738,3.6256
12391,47.3712,8.4789
12410,51.2063,-1.4944
12293,52.196896,6.119828
12237,60.245819,13.475135
12449,61.47,23.87
11909,45.547543,9.435455
12236,51.9872,-0.2214
12226,56.37,-3.8468
12461,50.438667,3.94611
12266,53.1065,11.0601
12125,51.5923,4.7948
12473,49.8058,10.1578
12144,56.8228,12.7228
12395,53.2393,6.2053
12210,50.3672,-4.092
12243,54.5646,-1.3326
12333,53.136,6.553
11475,53.3218,5.3646
12083,53.1512,-1.3744
12280,51.7496,-2.9699
12294,52.960945,6.94239
12112,53.261337,6.302438
11344,51.629436,4.840617
11205,57.285,-3.7072
12085,50.620548,6.949075
11368,50.701405,3.97105
12086,59.97686,14.613234
12338,50.7631,3.6403
11995,49.2694,11.0922
11544,51.526558,5.964598
12223,47.4742,7.4542
12299,52.8794,-1.453
11250,51.120457,-1.334048
12460,50.7937,6.0598
12414,52.0627,1.2614
12411,53.7214,-0.1729
11821,54.0808,12.1457
10861,54.174305,10.046487
12270,52.216248,5.270743
11951,54.106312,13.512297
12298,52.66,4.7526
11608,47.688435,8.611946
11974,47.7466,11.5775
11488,51.0348,3.7156
11979,51.2498,-2.2122
11994,59.357555,-2.44331
12387,51.0615,-1.3007
12408,60.645561,17.194183
12168,43.2793,5.5776
12015,52.2414,5.6028
12059,51.1891,3.2138
12050,52.8018,8.871
12386,55.022736,-2.356835
12006,50.9819,17.048
12073,47.5593,8.8961
598,52.4932,6.1651
12308,50.95787,6.431795
12469,47.8485,12.3454
12103,51.8195,5.47
12472,52.211506,4.812137
12345,54.1401,-1.5289
12374,50.805,-3.295
12248,48.0486,11.9598
12446,51.9281,7.6742
12068,53.8448,-1.5095
12233,52.5936,-7.1846
11318,51.962997,5.226747
12204,52.788601,-2.2573
12493,41.393337,2.185498
12202,52.789955,-2.520603
12290,52.781399,-2.4182
12439,57.1286,-3.8542
11233,50.9034,4.743
11756,51.255848,-0.413417
12203,52.898102,-2.5057
12257,50.467,-3.5068
12453,52.0279,0.0374
11884,53.1728,6.5826
11180,51.5432,-1.643
11664,60.431023,5.232801
11841,51.719906,7.025538
12134,52.1545,5.9543
11626,50.874931,4.751945
12404,54.956,-1.4242
11713,52.8518,6.8698
11997,50.1934,7.8649
12072,52.725914,4.665738
12436,51.8788,7.6232
12098,50.8445,7.3378
11201,48.2938,8.8174
4445,47.5338,8.2545
11702,49.394356,9.273303
12412,48.0988,11.5356
12323,43.7778,11.289
12403,51.9125,4.3334
12172,49.025299,13.2358
12373,47.7847,12.2061
12418,51.0877,3.8552
12394,50.986,14.0237
12486,50.9249,0.7074
11229,59.7146,15.8282
12366,52.993401,6.304045
12012,57.1086,24.1898
12471,50.962814,3.413543
12407,51.7556,14.3322
11472,56.222439,-2.767926
12466,53.1003,-2.0297
12174,47.5593,8.8961
12490,51.4834,-0.2001
12488,40.323105,-3.858192
12487,40.322704,-3.858493
12489,40.323456,-3.857263
12311,53.2719,0.0477
3196,60.2404,25.0809
12146,40.322964,-3.85824
12151,41.9666,-5.0986
12485,53.8251,-3.0331
12484,47.2504,8.7628
11592,52.1052,-0.5274
12051,51.361,30.1492
12465,53.1003,-2.0298
12147,40.323044,-3.858234
12091,47.380161,8.65344
11978,51.254,-2.2112
12054,44.4292,10.4046
12118,51.3091,1.1441
11952,48.8576,10.0133
12464,49.58984,11.052525
11524,50.9435,14.0749
12454,47.7616,11.3737
11898,49.1017,13.2829
12807,53.7446,14.0304
11880,51.882275,4.746508
12419,51.1267,2.7572
11207,54.9034,9.776
12105,52.9499,14.1038
631,51.2144,7.88
12352,51.2188,30.0398
12367,47.897976,13.571701
12114,51.4322,-2.6027
12207,49.758102,6.658652
11921,51.3518,7.455
12173,49.025139,13.235977
12327,51.0231,17.1077
12307,52.1804,22.3043
12400,40.1751,-3.5679
10966,42.5212,-83.7026
12445,61.015,9.2383
11609,50.628391,3.047985
11857,55.8265,12.076
3770,47.627239,-122.518021
1318,53.1839,8.6947
12429,47.5354,7.5836
12413,47.8118,7.5438
12175,49.025116,13.235911
12405,45.977642,8.894475
11976,51.706337,8.49381
11775,48.3822,10.8994
12016,52.96978,6.660713
12030,48.9242,13.4297
12353,51.3442,29.7544
12406,52.10601,5.129354
12389,48.7266,13.6256
12222,54.2492,-0.3716
11508,51.303177,1.125823
12329,50.5935,6.6422
12102,46.329,-0.453
12035,52.047,5.168
12032,50.2098,8.7378
11484,59.385792,17.0361
8648,52.4262,4.7117
12341,57.1181,-3.8508
11585,53.853,21.784
12041,47.587944,7.675588
12100,60.1964,15.7884
12316,52.018173,5.071348
12262,50.533,16.053
12337,52.8519,-3.0405
11496,51.323277,5.132544
12336,52.1406,21.2163
12335,53.8696,21.3612
11383,51.980301,5.923638
11456,50.9567,3.2532
2823,42.232567,-85.650261
12326,53.5077,10.4617
12206,52.782101,-2.428948
3405,39.760983,-121.600777
11469,46.9678,7.7398
11757,48.1194,11.5722
11932,47.5215,7.6148
11375,49.838,3.2712
11542,51.840992,4.155277
12150,38.897,-6.8874
12148,38.8928,-6.8861
12149,38.8867,-6.8775
12221,51.1893,10.055
11367,50.1954,4.6446
12227,47.2169,7.9841
12201,52.781757,-2.429447
11660,55.174198,-6.7205
11818,48.7664,1.971
3152,54.076096,-2.832115
12193,19.6414,-155.9962
11973,52.2155,5.296
12120,60.165977,24.793871
12031,48.8905,13.4535
11505,51.647743,5.284115
12123,47.5308,18.9958
4049,52.189,5.9456
11294,51.3735,11.0628
3493,40.7285,-3.8792
12079,47.7986,13.0578
11547,9.7775,-84.6312
12053,52.017181,5.102419
12052,52.017178,5.102422
12017,48.8967,13.5629
12034,54.96619,-2.098554
11166,40.862778,-73.352097
11959,53.2038,7.4282
11758,59.393265,15.844682
11906,52.0291,7.6507
11924,48.6288,9.3816
12791,59.9127,10.7461
13354,48.756,7.8167
11506,49.65937,17.284641
13311,51.6901,-0.7841
12958,51.5424,4.8295
13260,65.8899,24.1591
12908,52.838,-4.083
13385,53.330086,-6.27909
13168,55.0572,10.607
13066,51.012543,13.765902
12499,51.2173,-2.336
13256,55.507732,9.929789
12574,52.1536,4.506
12597,51.9729,4.760025
12718,49.514622,18.572128
13025,51.9125,4.3332
12536,0.0023,-5e-04
12853,53.7416,-0.3806
12517,52.043705,4.672302
13224,54.0682,12.1153
12699,48.585,-2.145
13377,45.6551,25.6144
12539,50.79,4.2742
12529,52.456,11.136
12705,49.829,10.0059
13208,51.4007,7.3432
12525,51.8477,4.617
13135,54.9878,-1.8476
12851,49.59922,11.044877
12638,49.9475,11.5732
13388,49.9868,11.506
13336,53.8957,-1.9482
12398,47.5081,9.4208
13112,52.3011,13.702
13181,53.8708,-8.4006
12870,55.9177,36.8549
12806,56.7316,12.739
12720,59.653187,17.394583
12925,50.1322,8.2932
13129,59.541752,16.668638
12609,57.263268,-3.638828
12697,60.268341,25.024281
13302,48.562,10.6822
12569,51.0902,2.9722
12885,52.066536,-3.273174
12714,51.011,7.074
12910,52.2711,8.0292
13167,52.3221,4.9803
13279,58.7024,12.3236
13287,48.3253,11.9759
12694,51.851,4.5504
12522,51.4262,0.165
13056,48.6377,2.0812
13365,53.2732,-1.7559
12957,52.0198,5.658
12984,52.489361,16.953732
13356,51.5388,0.1474
12523,54.99469,-2.388732
12897,57.56065,-3.678982
12825,52.1054,8.7001
13159,55.9663,-3.7535
13123,51.6577,-1.2977
13253,50.934025,7.512417
13306,50.7607,-2.0936
12538,50.059608,10.237595
13264,52.9556,-2.9132
12540,52.4505,-2.0874
13288,50.81,-2.7477
12935,52.8319,-8.8535
12741,50.8449,-0.2611
13035,53.4851,-1.6106
12636,44.9039,2.4566
13280,51.006,0.971
12874,53.0876,-1.1675
13127,50.1525,8.4998
12665,50.7142,-1.8942
13210,54.0913,9.9726
12527,52.3803,6.4757
12566,50.6455,6.7026
1815,50.3546,-4.7807
12831,53.507763,10.461523
13149,41.682,-4.9934
12930,43.5603,1.2952
13382,51.9673,5.6429
13269,49.199,6.8415
13211,55.6918,12.5242
12905,48.2515,12.9147
13071,52.93,-0.408
13216,48.2622,11.6672
12828,57.539738,12.411609
13152,41.7131,-4.9424
13046,53.6752,10.1368
13373,46.3996,2.1075
13222,49.4509,10.9567
12537,48.1229,11.6024
13361,50.754196,13.070354
12987,49.216,17.656
1955,47.8417,11.1487
13380,49.493031,13.596127
13313,47.8722,16.251
13384,51.7393,4.3357
12743,45.592072,12.351588
12933,52.024059,4.43685
12506,52.4163,13.7497
13374,44.8611,20.3705
13204,41.6982,-4.8717
13154,41.7005,-4.8816
12869,50.6489,6.1941
13203,51.509781,7.444456
12747,51.9125,4.3334
13357,48.1418,11.5642
12898,48.8176,11.4379
13209,52.473,13.4424
12518,53.5215,9.8949
12615,49.7607,13.4213
13351,56.6725,-3.2015
12504,44.8543,-0.5302
12822,50.6098,12.2464
12735,48.2902,11.896
13247,51.2811,3.0681
13054,51.4386,6.4173
11781,57.233185,-3.006075
11780,57.237614,-3.007865
12899,49.923878,10.55589
12795,47.4656,9.0368
13158,41.6636,-4.606
13322,51.249126,-2.20952
13261,54.0468,44.9419
12630,51.6096,7.3314
12633,51.086597,4.457577
13099,52.2746,1.5491
13239,22.2173,114.216599
12823,50.1695,8.4487
12792,48.6285,-3.9876
13245,54.1864,45.2391
13246,51.21537,5.941164
12855,51.0061,0.9716
12069,44.083145,-87.968338
13277,53.84,-0.4685
13278,53.839,-0.5052
13207,52.077572,4.236295
13160,52.016079,-0.804217
12960,49.8082,8.4574
13153,56.9537,24.0573
13148,51.1643,7.0095
13156,47.375172,-1.333279
12880,50.8444,2.9272
13006,52.2133,7.0366
13150,40.491741,-3.876778
13151,57.7737,40.7048
13037,52.7702,8.014
12658,51.0804,2.9394
12977,54.174221,10.04636
12850,46.9516,7.4418
12902,60.3409,24.9425
12768,51.7736,9.381
13047,55.7507,37.6568
13013,53.1197,-1.5655
12956,56.7316,12.7391
12598,51.859482,5.819025
12962,67.1408,20.6019
12521,52.7666,-2.4461
13053,61.003,25.7496
12629,49.9788,7.9478
12502,53.259,0.0506
13004,50.025269,8.669436
12922,-27.9383,153.3521
12936,50.8511,4.9395
12726,53.1001,-2.0298
12774,54.7823,-2.8095
12656,52.9185,13.5631
12700,51.7749,7.2229
12767,-0.0017,-0.0032
12752,52.0956,5.0705
12793,46.8803,8.2219
12782,48.7984,9.3018
12664,52.7872,-2.2594
3317,49.3242,7.4784
12789,47.6141,8.8379
12447,48.1781,15.9877
12721,52.7026,1.2421
12722,52.7026,1.2421
12621,58.727493,17.027403
12599,49.833,8.4969
12577,48.8447,2.793
12535,49.791134,9.968749
12515,47.765705,13.325709
12542,39.0427,-0.3103
12507,60.7009,17.0649
12520,52.7849,-2.4342
439,47.973,-122.3783
592,32.4474,-111.0779
628,37.999,-122.6355
799,32.5794,-97.0765
965,37.8855,-77.9641
1190,35.2227,-80.7938
1732,37.527081,-122.515404
2042,39.363705,-84.22654
2076,37.36171,-118.433395
2292,37.9672,-122.252
2345,37.340679,-121.76442
2553,42.7214,-84.6884
2686,42.524487,-83.849777
2701,41.326672,-72.921059
2993,33.486912,-81.72715
2994,37.238457,-121.949265
3210,38.080563,-84.473618
3480,33.104603,-87.550438
3698,47.588,-122.1282
3737,50.24004,-97.302605
3953,36.536312,-105.56514
311,9.991,-84.6691
2336,42.0416,-91.6192
2638,33.8736,-86.7502
2783,40.0654,-81.0746
3499,41.716324,-72.983582
3992,61.206,-149.862
649,35.7543,-95.3926
730,48.4639,-123.3511
760,30.4232,-97.7688
1343,41.4592,-82.0558
2176,45.296658,-122.978401
2602,44.233635,-76.578918
2795,44.300137,-121.179688
3018,40.651798,-78.24218
3479,44.5712,-87.8812
4073,40.545132,-106.872673
1680,45.3913,-75.6792
1911,39.246,-104.964
2566,48.130173,-122.775726
2889,31.568213,-110.247681
3808,30.049095,-95.149353
222,44.3905,-92.0831
971,45.2825,-73.2407
1999,32.709,-97.4334
2354,46.742233,-117.179993
2982,42.1256,-83.1529
3029,33.482,-111.9076
3455,37.4321,-122.1284
3688,34.3943,-89.5556
1847,33.8693,-86.8416
276,40.1431,-105.1645
2037,42.0114,-88.1774
2195,41.704697,-91.546127
2545,39.892635,-105.136986
3113,57.053917,-135.341812
4065,33.727554,-117.767471
4070,40.141712,-83.909424
2836,46.798,-114.057
3581,31.088779,-97.767593
3650,37.7749,-122.4194
3937,33.223072,-96.663948
2091,42.091042,-88.542084
2377,37.983814,-122.585953
2740,34.5412,-85.325
3294,47.203846,-122.182533
3498,35.6272,-86.2872
3584,40.4248,-109.5484
3692,59.6346,-151.5227
3834,40.4596,-85.5036
3997,42.2918,-85.674
790,40.8376,-76.8744
1077,41.3749,-83.6504
1322,42.2636,-88.1333
2183,39.673,-86.1356
2316,38.802193,-90.577843
2714,40.2044,-83.1525
3255,43.453476,-96.42659
3955,30.334934,-97.78698
537,47.9161,-91.7694
1302,42.3843,-72.6515
2073,39.992458,-88.71022
2407,37.656822,-122.487396
2772,42.9868,-85.5824
3218,41.76033,-84.078094
3774,45.535873,-122.927017
1249,41.641,-87.9581
1991,37.4782,-122.1956
2113,42.296837,-85.60482
2250,36.457771,-94.118874
2266,32.022,-85.4706
2651,36.9339,-81.0882
3487,33.5094,-85.184
3895,43.0602,-74.3444
1845,53.3637,-113.7158
2078,47.564377,-122.624207
2175,30.588511,-96.306351
2230,40.0676,-88.5522
3394,29.0992,-80.9972
3442,59.6344,-151.5356
3712,38.8692,-84.4504
3725,42.751,-83.8742
3950,39.9604,-77.0532
3976,39.971298,-105.39698
2869,27.6534,-97.398
3187,35.2286,-106.6524
3637,35.945873,-78.61113
4068,36.999451,-121.949623
490,36.0048,-86.7886
2206,40.2552,-75.6192
2462,40.041473,-88.562828
2724,30.488874,-98.851151
2867,42.311,-72.6296
3329,41.7313,-86.2319
3623,35.962711,-84.190575
2136,40.503735,-80.047295
514,45.5141,-123.1071
648,40.5776,-80.0526
1830,13.2549,-59.5639
2543,34.001476,-83.706863
1048,45.5712,-122.6325
2369,32.621658,-85.472687
3342,47.6896,-122.3474
3827,41.6034,-122.3514
2151,44.7618,-108.7696
2317,40.577641,-80.052689
1229,44.8988,-73.1067
3844,61.121284,-149.722015
966,41.5363,-81.3401
3387,45.36832,-75.288292
3634,34.106304,-118.263489
2831,39.2442,-104.9626
3947,28.3574,-82.2152
4084,13.6803,-89.211159
2745,41.2926,-76.0073
3302,43.983952,-80.000374
3502,30.432976,-87.204391
4075,40.310215,-75.189194
1995,42.389042,-84.549019
3928,38.494381,-121.422676
2622,29.836,-92.1706
4071,32.555,-92.5904
531,37.3021,-121.9323
2517,43.4722,-79.9796
3063,42.358913,-83.488083
3307,37.562801,-122.327629
1177,42.379,-85.8985
3886,38.640053,-109.38961
2611,40.1042,-82.9108
3188,38.757744,-77.069809
3367,35.9273,-78.9368
4077,43.61092,-72.284409
2707,42.45747,-83.858536
1464,34.0246,-81.003
3020,49.8756,-119.1484
3657,42.2887,-83.2239
2022,47.6556,-122.3918
3671,44.229786,-85.439171
3776,37.22974,-121.968735
2097,48.8182,-123.319
3472,40.464,-80.0202
3876,41.307293,-75.940086
3977,40.346161,-76.933258
1019,45.8972,-73.4311
2024,42.5684,-72.8302
1649,39.7364,-105.0431
1896,40.9332,-82.2802
1326,48.2236,-122.5316
821,39.6762,-104.9431
4123,45.06576,-70.24691
2736,28.5672,-81.3554
3147,44.746452,-75.124847
2144,44.838684,-84.940681
2313,32.721973,-97.347565
2374,37.229973,-121.993355
2674,38.95438,-77.087349
3205,35.435307,-96.002113
2346,40.1224,-75.164
433,44.0422,-77.737
1339,38.7636,-77.4321
2000,42.967743,-85.646126
3348,38.9012,-120.0346
688,28.8872,-81.8684
2204,43.15757,-93.228432
1798,38.5579,-90.3545
3207,50.799026,-104.937172
2254,34.2612,-85.1866
2764,32.2808,-110.8624
2923,41.26313,-82.329208
3421,37.2222,-121.9692
4056,42.94635,-78.838478
1222,46.3817,-82.6954
1701,43.0533,-87.9825
2464,41.9292,-91.412
2071,40.539577,-80.026596
2467,49.736347,-123.106003
2522,38.6908,-121.128
2349,46.415501,-117.169456
3925,49.121998,-93.926971
557,32.4289,-90.0918
2594,38.6584,-90.9785
2654,30.390066,-95.556717
3450,44.9656,-89.7066
1192,34.2527,-118.3197
2794,32.7671,-117.081
3257,35.927357,-78.937286
552,39.843,-86.397
2361,44.5366,-89.5594
3137,42.5671,-70.9463
3162,42.416,-71.178
3165,30.4354,-97.6304
313,42.4488,-83.4067
2389,45.3931,-73.5255
3194,43.1788,-87.8784
3792,29.4352,-98.6974
3970,43.060059,-86.180344
2987,44.984318,-93.450745
284,48.7096,-122.501
2003,32.466942,-106.899796
3841,49.5119,-124.7432
2508,42.279469,-71.160614
1549,45.5452,-122.6479
1201,40.524,-74.8233
2625,45.330887,-110.770439
2692,38.928101,-77.265404
4074,37.430954,-122.259354
2844,38.8309,-94.7973
2906,33.25,-86.7778
3185,41.083691,-96.057114
2265,46.696915,-92.055481
3077,43.9514,-79.9362
2723,34.0358,-117.1792
2099,42.758282,-84.589531
2227,45.3606,-93.4188
2018,36.255062,-80.311539
2269,33.021,-116.8142
3129,32.7674,-117.1164
4014,38.0764,-122.2187
2015,40.2026,-75.295
2659,47.791012,-122.285751
3395,38.364002,-122.471786
1377,39.958,-86.0813
3112,38.879055,-77.342598
356,33.882,-84.495
634,38.9959,-85.0141
1281,39.1149,-84.7251
1535,45.53,-73.1531
3566,44.998573,-93.038483
2600,42.7417,-84.5155
606,32.4327,-111.0722
5552,42.435909,-73.520752
1494,39.992432,-105.118675
2381,32.871075,-97.20594
1992,42.433788,-83.331429
697,50.0774,-96.842
3268,46.908535,-117.077263
3883,43.0163,-85.651344
1332,33.8529,-86.8198
2630,30.851429,-96.488228
2506,35.085701,-111.665398
506,43.6699,-79.3223
3522,45.803391,-89.47908
2092,29.722,-95.4644
3694,35.1052,-80.805
1491,39.7556,-75.6544
2005,39.784512,-120.607819
2007,42.023808,-87.69384
382,37.9064,-122.3014
1932,35.8582,-78.7221
1619,42.1177,-72.6445
3813,35.777348,-78.839676
2287,34.211941,-84.185661
2465,35.305336,-111.537628
3766,45.562508,-122.668144
772,41.4245,-81.9252
581,38.2687,-122.4588
1492,33.3095,-84.5466
2130,39.126,-95.7368
2649,35.8871,-79.0558
2030,42.314377,-85.637833
2412,47.31086,-122.178902
3741,43.9426,-79.5538
1120,37.7669,-122.4321
3182,43.574,-80.2618
2041,41.896435,-71.419746
3441,47.2687,-122.457497
2210,30.298288,-97.197899
2786,42.019,-86.5206
4002,37.3178,-77.3795
214,38.8884,-77.2468
2328,27.5092,-82.4068
558,37.895,-122.497
1733,37.527012,-122.515579
2353,32.917416,-117.225037
1457,39.991554,-105.118919
1718,43.6512,-79.4637
753,47.0433,-122.8231
2055,42.427929,-76.41272
2215,40.62064,-74.64138
3446,48.7156,-122.4667
3179,40.477695,-109.583069
3372,44.67305,-85.480263
2279,29.756899,-95.723152
2585,36.0286,-78.9703
2242,39.683044,-104.983521
2880,38.8694,-77.3917
2192,38.909626,-77.323936
2077,40.540009,-80.026276
1937,40.7372,-74.3294
2205,42.482899,-71.313545
3687,44.3731,-100.3343
2028,41.02,-74.121574
1891,40.7916,-76.5538
2507,41.6194,-83.581444
1368,30.4855,-97.8598
2985,44.5866,-89.667
3200,41.136379,-73.86145
1988,45.544384,-122.648682
2087,37.002869,-121.951225
2207,36.1238,-86.8622
8239,37.517155,-122.511681
2202,36.1192,-78.5488
2251,41.2778,-81.8334
784,39.7767,-86.3327
3838,40.4894,-105.0539
1978,40.7455,-76.5747
3344,33.401,-111.6034
361,43.9259,-78.7802
259,41.6274,-86.137
1956,37.4149,-76.5441
2167,44.5919,-123.2601
1034,40.6645,-77.9063
1611,38.7481,-77.2383
3228,35.363754,-83.470131
3946,36.962421,-121.825127
3528,42.013378,-91.68972
2401,44.114452,-79.001274
1833,33.4023,-86.7019
1069,39.0452,-94.7189
1486,44.4587,-79.4938
2014,29.6784,-95.4856
1867,30.8196,-88.2467
2988,44.5472,-89.6004
839,33.9003,-84.3288
2597,38.2868,-85.6276
930,41.7298,-80.1322
3690,41.0859,-81.4518
2141,42.920589,-75.844215
2134,39.267582,-84.388443
1717,38.0889,-122.5178
2035,30.377,-97.9452
2590,39.2307,-76.8055
3443,47.6599,-92.2582
2139,41.5866,-73.7246
1518,39.9378,-75.4074
1547,39.429001,-76.735001
3985,45.08064,-70.24933
3326,39.8207,-82.8191
2320,35.121201,-85.303398
3125,35.586,-83.0733
1482,44.264,-121.198
3469,38.0241,-122.6995
4032,36.416916,-99.420723
2939,38.2534,-122.6054
3973,38.3022,-77.1316
2863,35.2247,-111.6055
475,44.2973,-78.2961
3526,37.9616,-75.342
2232,38.0796,-122.1756
3343,33.6598,-117.3485
3238,47.312687,-122.180145
2898,44.9444,-78.6524
667,48.1104,-122.7828
2456,38.828,-77.4056
524,34.1306,-118.0839
2359,36.2222,-121.7666
1861,33.1983,-96.6389
1301,48.6932,-122.9073
1944,39.7922,-78.3698
3003,49.6846,-112.8142
3470,39.2488,-85.9138
139,39.9663,-74.8103
1522,45.481,-122.5905
269,33.2502,-86.78
2122,42.5196,-72.8462
2797,42.241,-71.753
645,41.3846,-82.2458
3648,38.1535,-92.894
2213,34.2294,-118.8802
3521,32.322399,-106.8041
2738,39.11,-108.6746
4005,47.6463,-122.5331
2784,39.792198,-78.369781
3407,40.005989,-105.207047
3520,35.8922,-78.5976
417,33.2487,-111.6343
1613,42.7287,-83.0279
2838,40.8278,-82.5294
527,38.0012,-122.6016
3624,36.141144,-94.13736
1856,11.4346,-85.5514
3368,32.9471,-117.2371
3534,42.882324,-70.877594
2047,38.4686,-77.4182
3409,48.4266,-123.339
3695,41.042,-85.1695
196,40.8595,-76.7777
2960,43.6588,-79.497
477,36.0105,-80.0429
2648,40.8471,-81.3877
1885,39.0698,-86.5608
140,35.3726,-97.2068
737,32.5232,-92.1604
906,42.3884,-85.4124
691,39.9983,-74.7687
3949,61.741,-150.0406
2717,39.2476,-76.8621
2975,29.4844,-95.1817
2293,40.9582,-73.1108
2142,44.038349,-69.521339
2520,30.2276,-97.9532
3974,40.146538,-75.226082
1910,42.5766,-83.0188
1952,30.296,-97.1958
565,34.2468,-84.1491
3059,29.30098,-98.477203
2020,34.044815,-84.200882
1888,44.6733,-85.4806
3723,44.2285,-88.4814
2963,17.089304,-88.998924
2376,47.481522,-123.242256
1981,39.0066,-76.7452
163,35.987,-87.1451
3904,45.16288,-63.313774
2174,37.5036,-122.4696
347,30.2054,-97.808
3378,59.734188,-151.240494
807,34.7315,-86.5654
1571,36.004799,-86.788597
1977,38.6287,-77.3382
1986,41.0148,-76.4494
2209,35.679195,-78.623779
1141,44.2311,-76.4859
1376,42.2671,-72.5422
1380,38.8661,-77.1949
1821,38.6542,-120.9354
3347,37.5628,-122.3276
1831,39.58,-104.903
928,38.6568,-120.9357
2687,47.281,-122.7734
4066,40.286,-76.1236
1875,39.7552,-104.8724
1124,38.9636,-94.6496
266,40.4467,-79.6842
432,41.4114,-81.9225
3897,53.446766,-113.538879
856,47.8324,-122.198
2479,39.2673,-84.3888
2747,44.055237,-121.298332
2796,38.4757,-105.244202
903,42.1648,-71.254
2632,32.81813,-80.029999
2774,40.3883,-74.7526
3513,44.7511,-91.5147
4029,38.7434,-77.7967
2228,31.136114,-97.529396
3322,26.888899,-82.000771
2197,40.600586,-74.657463
2060,43.157143,-75.462509
283,37.7531,-77.4843
2048,29.3244,-100.7536
2156,31.465654,-110.83075
2588,43.9252,-72.6657
831,38.446,-122.7128
1580,36.5302,-82.4516
2324,37.4288,-77.7352
2655,29.4782,-95.2032
3500,42.8584,-71.6524
3890,48.870178,-122.546631
587,35.8887,-78.5934
2845,35.3052,-111.5381
2033,39.1427,-76.5085
951,43.109,-90.2453
1912,45.4625,-122.726
1924,37.4386,-79.208
800,41.0239,-74.1376
2782,44.8239,-84.9528
2833,41.712147,-72.54155
804,39.1641,-84.5374
837,43.7081,-72.1017
2409,47.391239,-122.20739
243,40.1523,-84.2502
2111,45.815697,-108.526093
3795,47.6582,-121.9654
3768,43.676342,-79.536308
3820,38.2076,-122.1422
4031,45.1782,-93.0029
3050,43.728,-79.3666
4012,38.6971,-77.8056
511,41.0037,-74.0917
658,47.164,-114.0495
1323,42.2516,-71.5966
3261,36.808907,-90.46682
129,35.1417,-97.3409
1767,40.7897,-77.8581
1147,37.7367,-122.1352
3785,48.550335,-117.899101
2716,47.6775,-122.386
1210,34.6367,-106.7322
949,43.266,-79.9441
