station_id,latitude,longitude,batch_id
721,46.765301,15.5581,12
722,51.0248,13.6768,12
723,51.5215,-1.142,12
724,45.078,7.6327,12
725,51.852,4.5404,12
726,51.3841,12.1064,12
727,48.6022,13.1514,12
728,53.962944,-1.348468,12
729,55.382725,13.279582,12
730,48.3722,16.299709,12
731,48.2192,-1.5823,12
732,51.2004,4.4062,12
733,48.9955,12.0814,12
734,48.3972,11.7368,12
735,51.6303,7.2433,12
736,48.7862,10.167,12
737,51.586739,-0.137288,12
738,47.450367,12.38959,12
739,50.8376,5.6724,12
740,51.333199,12.4037,12
741,45.6927,21.3099,12
742,47.4767,11.9939,12
743,49.671799,-1.2624,12
744,52.9805,12.4252,12
745,51.953098,4.9969,12
746,59.365948,18.057131,12
747,48.161,10.8811,12
748,51.1848,-0.6474,12
749,47.4171,7.6805,12
750,56.1982,-3.9585,12
751,46.246399,6.088,12
752,48.0115,7.8697,12
753,50.995389,14.312,12
754,52.315,1.6614,12
755,50.978,-0.3544,12
756,51.5013,-0.0393,12
757,49.1951,16.6068,12
758,51.5303,5.7002,12
759,54.3563,-3.4058,12
760,52.9086,1.261,12
761,43.1296,12.0947,12
762,50.2877,32.5187,12
763,53.530543,-2.754251,12
764,51.4741,-0.093,12
765,35.5138,24.018,12
766,42.2655,2.9581,12
767,60.2927,24.5565,12
768,43.2818,5.3128,12
769,48.0212,7.855,12
770,53.4688,10.282,12
771,47.520145,5.180927,12
772,53.450108,5.632118,12
773,-31.9387,115.781601,12
774,53.57404,0.109201,12
775,47.7635,16.787201,12
776,35.7179,139.7267,12
777,53.152794,-4.163405,12
778,49.8326,7.8668,12
779,46.7223,6.7809,12
780,50.9092,0.6916,12
