station_id,latitude,longitude,batch_id
1141,53.297073,5.073073,19
1142,53.7819,-0.6426,19
1143,52.501999,13.4041,19
1144,52.03635,5.674129,19
1145,49.6744,5.8277,19
1146,55.661274,12.437455,19
1147,45.6132,16.954,19
1148,51.114368,3.713925,19
1149,60.9645,9.2698,19
1150,40.4246,-3.6948,19
1151,49.986401,7.1925,19
1152,51.513371,7.148583,19
1153,48.0552,7.863,19
1154,50.8262,19.1563,19
1155,51.736988,7.045249,19
1156,50.808136,5.618115,19
1157,48.1542,9.7398,19
1158,-26.7184,153.024,19
1159,50.763638,7.02938,19
1160,50.9984,2.0556,19
1161,51.464767,5.455838,19
1162,47.058102,8.3864,19
1163,49.464,3.6838,19
1164,58.9508,18.5738,19
1165,-24.296089,27.497309,19
1166,50.0228,21.9883,19
1167,47.7443,11.3752,19
1168,52.0858,5.1994,19
1169,51.5209,5.1437,19
1170,53.712452,-1.989835,19
1171,47.9088,7.6356,19
1172,50.510361,8.554783,19
1173,51.551,-1.6859,19
1174,59.4682,18.097,19
1175,50.807892,5.61766,19
1176,52.0922,0.8681,19
1177,52.6092,7.2734,19
1178,32.310192,-86.184669,19
1179,51.639801,6.6721,19
1180,52.507,8.1443,19
1181,54.2743,-0.4891,19
1182,48.560501,-1.9518,19
1183,48.997799,2.9784,19
1184,51.0798,13.1828,19
1185,48.2054,12.816,19
1186,47.921459,21.72467,19
1187,50.7902,3.7224,19
1188,46.767101,15.5586,19
1189,57.539848,12.411545,19
1190,53.702488,-6.691392,19
1191,51.903416,4.460958,19
1192,46.251846,20.163946,19
1193,48.1703,12.7333,19
1194,52.2005,-8.4698,19
1195,55.005363,12.165842,19
1196,52.5799,13.2165,19
1197,52.194599,-8.4642,19
1198,52.5749,13.2133,19
1199,50.6816,4.7079,19
1200,51.2135,3.2418,19
