station_id,latitude,longitude,batch_id
4381,35.9354,-78.8882,73
4382,37.414307,-122.151695,73
4383,35.945984,-78.611191,73
4384,47.5364,-122.278,73
4385,38.756,-75.206,73
4386,30.30047,-95.804367,73
4387,32.84024,-96.805344,73
4388,39.7322,-104.9043,73
4389,35.438869,-82.500092,73
4390,40.093914,-80.663239,73
4391,40.3036,-74.2878,73
4392,43.711575,-72.267029,73
4393,45.389835,-123.799179,73
4394,43.2304,-77.7171,73
4395,42.8704,-85.6682,73
4396,45.4163,-72.6179,73
4397,40.25951,-76.83152,73
4398,44.960629,-93.446373,73
4399,41.795,-73.9256,73
4400,9.922,-84.2414,73
4401,40.955212,-72.286057,73
4402,39.0018,-77.206,73
4403,45.9655,-60.458401,73
4404,41.137299,-81.519501,73
4405,40.9656,-73.1438,73
4406,43.676777,-81.281281,73
4407,32.6889,-79.9589,73
4408,41.091,-73.6724,73
4409,39.439,-79.9914,73
4410,42.575161,-88.501755,73
4411,41.8622,-72.8366,73
4412,41.80772,-72.18663,73
4413,41.6614,-74.705,73
4414,35.99139,-96.056236,73
4415,44.487247000000004,-73.185837,73
4416,30.7832,-85.4827,73
4417,44.319397,-71.920113,73
4418,33.824036,-78.76181,73
4419,36.1814,-85.5262,73
4420,43.037205,-77.467651,73
4421,44.3406,-73.4286,73
4422,42.476,-82.8864,73
4423,45.8582,-122.831398,73
4424,44.4034,-71.666,73
4425,41.958931,-73.383644,73
4426,12.1165,-61.679,73
4427,41.862148,-72.836578,73
4428,40.6288,-74.4221,73
4429,37.2274,-80.2767,73
4430,39.232841,-76.679726,73
4431,43.9872,-89.7876,73
4432,35.1031,-106.488884,73
4433,40.521,-74.5778,73
4434,35.602386,-84.084167,73
4435,38.193863,-79.16507,73
4436,38.809204,-77.323204,73
4437,27.462496,-82.523552,73
4438,45.416698,-72.618202,73
4439,37.687454,-77.421638,73
4440,48.790718,-123.660225,73
