station_id,latitude,longitude,batch_id
7261,-33.826847,151.08728,121
7262,-33.8996,151.1684,121
7263,-33.8334,151.0934,121
7264,-27.513,153.014,121
7265,-31.2618,149.245,121
7266,-31.9238,115.8416,121
7267,-41.4399,147.1407,121
7268,-35.2556,149.0686,121
7269,-26.7133,153.0372,121
7270,-42.8772,147.331,121
7271,-33.7155,150.4965,121
7272,-12.3386,130.9075,121
7273,-33.699699,151.268204,121
7274,-37.130299,144.054092,121
7275,-35.269,149.0672,121
7276,-33.8656,151.1942,121
7277,-38.2319,146.9389,121
7278,-27.3177,152.796,121
7279,-12.3703,130.908005,121
7280,51.1754,4.358,121
7281,-32.3483,115.8244,121
7282,-33.826733,151.087204,121
7283,-31.9455,115.8584,121
7284,-33.1227,150.320801,121
7285,-37.630699,145.080795,121
7286,-26.7935,152.9592,121
7287,-37.067692,142.553223,121
7288,-37.067913,142.553253,121
7289,-27.013,151.5541,121
7290,-27.4999,153.0176,121
7291,-27.0063,151.5504,121
7292,-31.4677,152.9121,121
7293,-27.6007,153.131,121
7294,50.7226,-3.536,121
7295,36.5221,-121.9474,121
7296,-38.3854,145.1684,121
7297,-33.768906,149.884476,121
7298,-27.513,153.014,121
7299,-33.8225,149.9014,121
7300,-34.591499,149.160202,121
7301,-33.726818,151.290405,121
7302,-36.8147,174.7043,121
7303,-42.9949,147.314,121
7304,-41.6824,146.8408,121
7305,-33.6919,150.5283,121
7306,-30.0959,151.0733,121
7307,-34.0006,151.0699,121
7308,-34.586201,149.179703,121
7309,-41.319485,174.828659,121
7310,56.2487,-4.9385,121
7311,-37.6968,145.083099,121
7312,-32.9485,151.7149,121
7313,-36.8484,145.7465,121
7314,-34.1752,150.9938,121
7315,-33.8745,150.6184,121
7316,-27.1344,152.9851,121
7317,-34.911,138.705,121
7318,-35.531887,138.542038,121
7319,-27.4813,153.2011,121
7320,-27.8963,153.2805,121
