station_id,latitude,longitude,batch_id
4201,36.3583,-82.4592,70
4202,43.1303,-79.2312,70
4203,37.896812,-122.502922,70
4204,36.226967,-121.766937,70
4205,43.988873,-70.156784,70
4206,32.824062,-96.838043,70
4207,40.74,-74.38,70
4208,37.158115,-93.209961,70
4209,39.0955,-94.5973,70
4210,44.0388,-103.2949,70
4211,30.379183,-95.284492,70
4212,44.072834,-73.542809,70
4213,41.613663,-83.588043,70
4214,30.2739,-81.6476,70
4215,37.529488,-97.333633,70
4216,43.2861,-85.1424,70
4217,47.622,-122.11,70
4218,48.814205,-124.120522,70
4219,40.6633,-74.8892,70
4220,37.009544,-76.350983,70
4221,44.952682,-93.352905,70
4222,29.3871,-95.1203,70
4223,29.726,-95.4397,70
4224,43.831,-91.3118,70
4225,38.9009,-77.2565,70
4226,34.1448,-118.0513,70
4227,36.663815,-121.646278,70
4228,42.7039,-71.0846,70
4229,38.6992,-76.6359,70
4230,32.6318,-97.1414,70
4231,8.793509,-82.691322,70
4232,38.783154,-77.774193,70
4233,41.0426,-83.6356,70
4234,38.697144,-77.805603,70
4235,42.568127,-87.816292,70
4236,39.426109,-81.453522,70
4237,30.5402,-84.2662,70
4238,61.12532,-149.718597,70
4239,43.828537,-72.133423,70
4240,36.625526,-84.385849,70
4241,32.141853,-85.931183,70
4242,42.435886000000004,-73.51992,70
4243,41.0841,-73.8397,70
4244,41.156,-73.8332,70
4245,40.611099,-74.402405,70
4246,35.3876,-120.8528,70
4247,34.18013,-118.177658,70
4248,42.3026,-73.292,70
4249,44.6733,-72.9399,70
4250,42.282509,-71.953743,70
4251,40.0022,-75.299,70
4252,35.77372,-81.168434,70
4253,33.13554,-87.556046,70
4254,43.6162,-72.1419,70
4255,51.845482,4.63052,70
4256,37.900867,-122.531868,70
4257,55.96,-114.85,70
4258,46.4994,-87.3601,70
4259,41.4334,-78.5431,70
4260,39.261787,-121.139923,70
