station_id,latitude,longitude,batch_id
961,51.5368,4.9514,16
962,38.2418,26.0216,16
963,53.1861,-2.4471,16
964,45.439301,7.7957,16
965,49.0232,12.5196,16
966,52.2474,5.667,16
967,49.0266,12.5178,16
968,49.047577,12.857063,16
969,52.377804,8.6387,16
970,52.234,5.644,16
971,51.3235,12.4266,16
972,52.1083,9.3622,16
973,59.8901,10.8222,16
974,51.0676,3.6918,16
975,49.0728,11.8809,16
976,47.8407,7.8452,16
977,54.4161,8.923,16
978,52.2573,-1.7683,16
979,56.06,-3.2304,16
980,43.0784,-6.1868,16
981,51.534,-0.2174,16
982,37.603008,-8.20737,16
983,51.9674,5.2398,16
984,52.5181,13.6285,16
985,45.7014,5.7614,16
986,39.1578,-1.5808,16
987,43.4546,6.675,16
988,52.5335,13.4144,16
989,48.0929,11.7678,16
990,51.474728,6.544788,16
991,50.4162,4.402,16
992,49.3434,8.6832,16
993,51.024399,3.8661,16
994,47.471382,11.990909,16
995,38.730999,-9.1373,16
996,47.841099,11.1572,16
997,52.782,-1.2444,16
998,47.5304,7.596,16
999,50.601795,4.491273,16
1000,47.5272,7.5966,16
1001,52.3795,4.8498,16
1002,50.731201,1.6365,16
1003,52.1012,5.1271,16
1004,50.7994,-3.1886,16
1005,61.5664,28.2694,16
1006,48.6404,-2.0284,16
1007,46.6022,0.2676,16
1008,51.5643,8.0958,16
1009,51.348,12.3671,16
1010,51.737,9.026,16
1011,59.2591,17.9928,16
1012,59.4191,17.9652,16
1013,59.4554,17.9104,16
1014,37.915,-8.1214,16
1015,57.1228,18.3858,16
1016,50.356491,-4.454543,16
1017,59.0951,18.0055,16
1018,57.1457,18.3938,16
1019,57.705902,-3.43698,16
1020,59.380447,18.109283,16
