station_id,latitude,longitude,batch_id
2941,35.8871,-79.0558,49
2942,42.314377,-85.637833,49
2943,47.31086,-122.178902,49
2944,43.9426,-79.5538,49
2945,37.7669,-122.4321,49
2946,43.574,-80.2618,49
2947,41.896435,-71.419746,49
2948,47.2687,-122.457497,49
2949,30.298288,-97.197899,49
2950,42.019,-86.5206,49
2951,37.3178,-77.3795,49
2952,38.8884,-77.2468,49
2953,27.5092,-82.4068,49
2954,37.895,-122.497,49
2955,37.527012,-122.515579,49
2956,32.917416,-117.225037,49
2957,39.991554,-105.118919,49
2958,43.6512,-79.4637,49
2959,47.0433,-122.8231,49
2960,42.427929,-76.41272,49
2961,40.62064,-74.64138,49
2962,48.7156,-122.4667,49
2963,40.477695,-109.583069,49
2964,44.67305,-85.480263,49
2965,29.756899,-95.723152,49
2966,36.0286,-78.9703,49
2967,39.683044,-104.983521,49
2968,38.8694,-77.3917,49
2969,38.909626,-77.323936,49
2970,40.540009,-80.026276,49
2971,40.7372,-74.3294,49
2972,42.482899,-71.313545,49
2973,44.3731,-100.3343,49
2974,41.02,-74.121574,49
2975,40.7916,-76.5538,49
2976,41.6194,-83.581444,49
2977,30.4855,-97.8598,49
2978,44.5866,-89.667,49
2979,41.136379,-73.86145,49
2980,45.544384,-122.648682,49
2981,37.002869,-121.951225,49
2982,36.1238,-86.8622,49
2983,37.517155,-122.511681,49
2984,36.1192,-78.5488,49
2985,41.2778,-81.8334,49
2986,39.7767,-86.3327,49
2987,40.4894,-105.0539,49
2988,40.7455,-76.574700000000007,49
2989,33.401,-111.6034,49
2990,43.9259,-78.7802,49
2991,41.6274,-86.137,49
2992,37.4149,-76.5441,49
2993,44.5919,-123.2601,49
2994,40.6645,-77.9063,49
2995,38.7481,-77.2383,49
2996,35.363754,-83.470131,49
2997,36.962421,-121.825127,49
2998,42.013378,-91.68972,49
2999,44.114452,-79.001274,49
3000,33.4023,-86.7019,49
