station_id,latitude,longitude,batch_id
6841,41.605877,-90.335617,114
6842,41.307652,-73.911446,114
6843,43.3711,-89.5261,114
6844,42.37801,-71.24855,114
6845,43.868,-78.9668,114
6846,30.7118,-93.094,114
6847,41.29332,-81.609322,114
6848,30.628304,-97.948387,114
6849,38.623299,-78.244698,114
6850,39.625,-106.9458,114
6851,46.9086,-91.8984,114
6852,30.1344,-81.849,114
6853,40.1792,-75.0186,114
6854,39.000046,-76.536438,114
6855,38.5725,-121.4702,114
6856,38.1833,-85.7766,114
6857,44.062824,-73.256882,114
6858,37.3734,-118.4574,114
6859,42.160667,-75.877434,114
6860,30.4421,-91.1587,114
6861,37.921,-122.516,114
6862,37.909885,-78.341506999999993,114
6863,42.451,-71.3368,114
6864,39.13023,-74.830917,114
6865,30.004595,-81.373909,114
6866,39.029,-82.8708,114
6867,42.454727,-71.139275,114
6868,41.402885,-80.835915,114
6869,42.611122,-88.427353,114
6870,34.8771,-77.9138,114
6871,40.822395,-77.594589,114
6872,43.681225,-79.379379,114
6873,45.54166,-122.588692,114
6874,29.023041,-95.442039,114
6875,42.256378,-85.836411,114
6876,29.5806,-96.6726,114
6877,41.364723,-79.270653,114
6878,53.4856,-113.5708,114
6879,38.964115,-77.083809,114
6880,37.2535,-107.9577,114
6881,36.8184,-121.7088,114
6882,40.0599,-75.587,114
6883,40.8676,-73.1005,114
6884,42.426826,-71.163094,114
6885,43.5133,-71.8353,114
6886,40.938,-89.407,114
6887,36.819023,-119.626892,114
6888,37.233204,-79.817482,114
6889,44.673283,-85.480705,114
6890,37.8032,-121.9858,114
6891,40.822483,-77.5951,114
6892,46.991,-122.7761,114
6893,35.777946,-78.839737,114
6894,42.496601,-77.110603,114
6895,48.7662,-123.2994,114
6896,39.047409,-76.50354,114
6897,44.339306,-75.466309,114
6898,39.0865,-104.803,114
6899,37.2046,-80.0711,114
6900,34.044022,-84.287033,114
