station_id,latitude,longitude,batch_id
5581,39.034206,-79.842926,93
5582,39.618206,-77.670708,93
5583,42.440563,-88.941658,93
5584,39.941,-74.6744,93
5585,38.6344,-109.4226,93
5586,42.391602,-84.0774,93
5587,38.393318,-82.660141,93
5588,47.383175,-79.742989,93
5589,43.2764,-79.9578,93
5590,34.7223,-92.534,93
5591,41.4774,-96.1224,93
5592,43.123318,-71.640381,93
5593,41.00679,-74.154198,93
5594,42.3396,-81.8344,93
5595,34.0882,-118.5026,93
5596,40.021271,-82.986588,93
5597,42.81189,-124.349586,93
5598,40.2402,-74.7475,93
5599,38.992008,-119.898621,93
5600,47.509003,-122.47596,93
5601,30.4562,-97.760002,93
5602,40.191025,-105.083267,93
5603,39.458786,-104.738907,93
5604,42.4196,-73.5634,93
5605,41.055561,-85.307777,93
5606,44.3314,-106.7188,93
5607,44.7546,-63.7216,93
5608,36.9631,-122.0339,93
5609,26.5146,-99.1153,93
5610,39.82,-105.0818,93
5611,40.140026,-83.124672,93
5612,45.552113,-73.91375,93
5613,44.575211,-80.485802,93
5614,27.3273,-81.4219,93
5615,41.049469,-72.44075,93
5616,47.3392,-122.2851,93
5617,37.982792,-122.53611,93
5618,38.8821,-120.8329,93
5619,32.205517,-110.85183,93
5620,42.3926,-71.398,93
5621,29.990625,-98.106544,93
5622,29.7836,-82.765,93
5623,34.931873,-81.853935,93
5624,39.894806,-104.980782,93
5625,39.110569,-77.224281,93
5626,23.01211,-109.720665,93
5627,39.087727,-77.241974,93
5628,39.8462,-86.2992,93
5629,38.3168,-76.4988,93
5630,38.40234,-75.152153,93
5631,45.163479,-76.682838,93
5632,41.187332,-81.894051,93
5633,39.0225,-77.052,93
5634,47.541622,-121.965202,93
5635,33.9981,-84.046799,93
5636,29.6743,-82.3795,93
5637,37.5232,-77.4527,93
5638,41.2122,-85.801201,93
5639,27.170536,-80.202995,93
5640,33.870403,-84.348846,93
