station_id,latitude,longitude,batch_id
2341,47.5338,8.2545,39
2342,49.394356,9.273303,39
2343,48.0988,11.5356,39
2344,43.7778,11.289,39
2345,51.9125,4.3334,39
2346,49.025299,13.2358,39
2347,47.7847,12.2061,39
2348,51.0877,3.8552,39
2349,50.986,14.0237,39
2350,50.9249,0.7074,39
2351,59.7146,15.8282,39
2352,52.993401,6.304045,39
2353,57.1086,24.1898,39
2354,50.962814,3.413543,39
2355,51.7556,14.3322,39
2356,56.222439,-2.767926,39
2357,53.1003,-2.0297,39
2358,47.5593,8.8961,39
2359,51.4834,-0.2001,39
2360,40.323105,-3.858192,39
2361,40.322704,-3.858493,39
2362,40.323456,-3.857263,39
2363,53.2719,0.0477,39
2364,60.2404,25.0809,39
2365,40.322964,-3.85824,39
2366,41.9666,-5.0986,39
2367,53.8251,-3.0331,39
2368,47.2504,8.7628,39
2369,52.1052,-0.5274,39
2370,51.361,30.1492,39
2371,53.1003,-2.0298,39
2372,40.323044,-3.858234,39
2373,47.380161,8.65344,39
2374,51.254,-2.2112,39
2375,44.4292,10.4046,39
2376,51.3091,1.1441,39
2377,48.8576,10.0133,39
2378,49.58984,11.052525,39
2379,50.9435,14.0749,39
2380,47.7616,11.3737,39
2381,49.1017,13.2829,39
2382,53.7446,14.0304,39
2383,51.882275,4.746508,39
2384,51.1267,2.7572,39
2385,54.9034,9.776,39
2386,52.9499,14.1038,39
2387,51.2144,7.88,39
2388,51.2188,30.0398,39
2389,47.897976,13.571701,39
2390,51.4322,-2.6027,39
2391,49.758102,6.658652,39
2392,51.3518,7.455,39
2393,49.025139,13.235977,39
2394,51.0231,17.1077,39
2395,52.1804,22.3043,39
2396,40.1751,-3.5679,39
2397,42.5212,-83.7026,39
2398,61.015,9.2383,39
2399,50.628391,3.047985,39
2400,55.8265,12.076,39
