station_id,latitude,longitude,batch_id
3121,44.055237,-121.298332,52
3122,38.4757,-105.244202,52
3123,42.1648,-71.254,52
3124,32.81813,-80.029999,52
3125,40.3883,-74.7526,52
3126,44.7511,-91.5147,52
3127,38.7434,-77.7967,52
3128,31.136114,-97.529396,52
3129,26.888899,-82.000771,52
3130,40.600586,-74.657463,52
3131,43.157143,-75.462509,52
3132,37.7531,-77.4843,52
3133,29.3244,-100.7536,52
3134,31.465654,-110.83075,52
3135,43.9252,-72.6657,52
3136,38.446,-122.7128,52
3137,36.5302,-82.4516,52
3138,37.4288,-77.7352,52
3139,29.4782,-95.2032,52
3140,42.8584,-71.6524,52
3141,48.870178,-122.546631,52
3142,35.8887,-78.5934,52
3143,35.3052,-111.5381,52
3144,39.1427,-76.5085,52
3145,43.109,-90.2453,52
3146,45.4625,-122.726,52
3147,37.4386,-79.208,52
3148,41.0239,-74.1376,52
3149,44.8239,-84.9528,52
3150,41.712147,-72.54155,52
3151,39.1641,-84.5374,52
3152,43.7081,-72.1017,52
3153,47.391239,-122.20739,52
3154,40.1523,-84.2502,52
3155,45.815697,-108.526093,52
3156,47.6582,-121.9654,52
3157,43.676342,-79.536308,52
3158,38.2076,-122.1422,52
3159,45.1782,-93.0029,52
3160,43.728,-79.3666,52
3161,38.6971,-77.8056,52
3162,41.0037,-74.0917,52
3163,47.164,-114.0495,52
3164,42.2516,-71.5966,52
3165,36.808907,-90.46682,52
3166,35.1417,-97.3409,52
3167,40.7897,-77.8581,52
3168,37.7367,-122.1352,52
3169,48.550335,-117.899101,52
3170,47.6775,-122.386,52
3171,34.6367,-106.7322,52
3172,43.266,-79.9441,52
3173,39.9284,-75.0408,52
3174,37.5665,-121.9835,52
3175,43.9888,-70.1566,52
3176,37.388,-92.8313,52
3177,30.8532,-88.0561,52
3178,33.2716,-87.5362,52
3179,40.8156,-75.3304,52
3180,35.9235,-79.063,52
