station_id,latitude,longitude,batch_id
661,50.8256,12.9103,11
662,48.1746,21.5036,11
663,43.312527,5.409843,11
664,37.2906,-3.7068,11
665,48.575726,7.717357,11
666,46.1082,3.4597,11
667,47.9842,7.8664,11
668,36.677502,24.3423,11
669,45.7506,21.2334,11
670,51.1983,13.1961,11
671,47.7941,16.2274,11
672,48.1368,11.5077,11
673,48.0463,11.9609,11
674,48.94,12.4922,11
675,50.5858,3.3493,11
676,47.7756,7.3388,11
677,49.6584,13.2957,11
678,51.3318,1.3922,11
679,51.409832,-2.501548,11
680,50.1084,8.6841,11
681,48.3169,11.9854,11
682,51.2338,-0.0158,11
683,48.436298,8.6303,11
684,51.231384,-2.336493,11
685,42.011,1.5192,11
686,48.8258,15.1753,11
687,46.5802,0.3403,11
688,55.2221,-3.8351,11
689,47.5765,12.1687,11
690,46.2625,6.0575,11
691,51.4643,-0.5884,11
692,59.422199,16.197901,11
693,52.5443,6.1101,11
694,38.9157,27.8178,11
695,52.458698,5.4182,11
696,51.8762,6.468,11
697,53.1875,-2.4433,11
698,44.4198,26.1155,11
699,50.382694,7.985483,11
700,47.1464,2.2058,11
701,52.5458,10.1404,11
702,55.9726,-4.1986,11
703,51.0558,3.717,11
704,52.3686,13.1328,11
705,47.9206,106.942,11
706,51.4766,-0.8696,11
707,57.035702,-2.8721,11
708,51.9968,-1.038,11
709,47.238998,8.7871,11
710,60.2458,25.0812,11
711,60.1885,24.8236,11
712,50.6709,4.5511,11
713,55.6726,-5.7412,11
714,52.090801,9.2485,11
715,58.1259,11.3572,11
716,59.218899,18.347401,11
717,52.6443,29.727,11
718,51.0647,13.7489,11
719,44.097401,9.9649,11
720,52.266499,10.1296,11
