station_id,latitude,longitude,batch_id
6001,44.801872,-93.138718,100
6002,40.5933,-89.114,100
6003,37.526997,-122.51548,100
6004,43.8244,-79.0299,100
6005,37.8492,-76.2513,100
6006,32.8784,-96.4758,100
6007,47.427731,-122.469955,100
6008,39.2074,-106.948,100
6009,39.892254,-75.656006,100
6010,39.086498,-77.582169,100
6011,49.896221,-125.251648,100
6012,37.2552,-76.7894,100
6013,28.8406,-82.3144,100
6014,26.577652,-81.826233,100
6015,30.4759,-84.0887,100
6016,41.533436,-90.540497,100
6017,33.754921,-112.34198,100
6018,39.41917,-77.302628,100
6019,38.756844,-77.290863,100
6020,38.352348,-122.817207,100
6021,34.350182,-83.870941,100
6022,38.608913,-106.099983,100
6023,35.3336,-120.828,100
6024,29.6334,-95.668,100
6025,47.737045,-121.962494,100
6026,25.75765,-80.388313,100
6027,47.5916,-122.0954,100
6028,30.38139,-97.75338,100
6029,41.825397,-80.960785,100
6030,43.737217,-79.207779,100
6031,37.7083,-122.09,100
6032,31.935596,-81.285408,100
6033,46.5264,-114.1142,100
6034,39.976593,-105.177338,100
6035,42.436481,-76.377586,100
6036,40.948616,-73.047768,100
6037,41.1576,-81.6339,100
6038,39.891087,-86.151352,100
6039,19.2884,-81.3268,100
6040,42.3924,-72.7566,100
6041,42.3246,-85.418,100
6042,49.656151,-112.772774,100
6043,44.677876,-123.21534,100
6044,37.512,-122.4646,100
6045,47.813,-122.3724,100
6046,26.718,-80.0989,100
6047,44.151199,-121.287598,100
6048,33.7869,-84.3428,100
6049,40.330269,-76.515732,100
6050,32.960976,-117.256844,100
6051,37.9732,-84.8292,100
6052,39.993618,-75.301956,100
6053,61.583988,-149.352203,100
6054,39.205105,-123.279716,100
6055,36.961357,-121.828484,100
6056,38.9703,-76.4756,100
6057,30.213749,-97.827408,100
6058,35.5397,-82.5246,100
6059,36.2418,-115.1726,100
6060,41.59766,-87.036957,100
