station_id,latitude,longitude,batch_id
3481,40.6168,-111.786,58
3482,38.0205,-122.733101,58
3483,46.4004,-116.9927,58
3484,35.554,-82.4634,58
3485,34.0044,-119.3996,58
3486,34.075996,-118.506996,58
3487,41.49445,-72.020103,58
3488,38.9016,-107.9265,58
3489,48.270599,-121.681602,58
3490,45.460117,-79.917213,58
3491,35.665001,-78.763702,58
3492,28.962976,-96.539948,58
3493,36.0028,-83.8511,58
3494,40.485,-79.9173,58
3495,26.0539,-97.3125,58
3496,37.750999,-97.821999,58
3497,46.232735,-74.84726,58
3498,45.0672,-70.2408,58
3499,41.2733,-75.4618,58
3500,39.388603,-76.696648,58
3501,46.208313,-60.314781,58
3502,29.8383,-95.1924,58
3503,38.4451,-83.6701,58
3504,46.416401,-117.179199,58
3505,29.801191,-98.07328,58
3506,28.914423,-81.250755,58
3507,45.0578,-70.257,58
3508,43.091301,-89.349083,58
3509,37.5281,-122.5152,58
3510,42.0215,-71.2188,58
3511,43.4967,-80.190697,58
3512,35.363201,-90.016701,58
3513,41.706699,-83.4916,58
3514,40.788704,-73.505646,58
3515,38.737148,-85.393105,58
3516,46.415901,-117.179398,58
3517,46.8247,-124.1002,58
3518,43.3233,-77.7173,58
3519,33.4916,-111.9777,58
3520,47.3974,-122.8394,58
3521,29.675,-95.486,58
3522,38.6735,-121.5026,58
3523,47.135815,-91.582802,58
3524,40.554798,-111.869057,58
3525,47.65374,-122.341019,58
3526,41.255276,-95.991249,58
3527,36.076801,-86.964699,58
3528,35.446701,-82.497803,58
3529,35.225182,-111.657051,58
3530,36.0914,-86.7866,58
3531,40.2308,-111.731,58
3532,47.656898,-122.415604,58
3533,32.4286,-111.0734,58
3534,35.236443,-80.782295,58
3535,37.7602,-122.456,58
3536,42.3842,-76.4799,58
3537,41.202461,-90.605827,58
3538,35.9644,-78.9678,58
3539,44.5601,-87.8508,58
3540,38.961784,-95.259163,58
