station_id,latitude,longitude,batch_id
3061,38.0012,-122.6016,51
3062,36.141144,-94.13736,51
3063,11.4346,-85.5514,51
3064,32.9471,-117.2371,51
3065,42.882324,-70.877594,51
3066,38.4686,-77.4182,51
3067,48.4266,-123.339,51
3068,41.042,-85.1695,51
3069,40.8595,-76.7777,51
3070,43.6588,-79.497,51
3071,36.0105,-80.0429,51
3072,40.8471,-81.3877,51
3073,39.0698,-86.5608,51
3074,35.3726,-97.2068,51
3075,32.5232,-92.1604,51
3076,42.3884,-85.4124,51
3077,39.9983,-74.7687,51
3078,61.741,-150.0406,51
3079,39.2476,-76.8621,51
3080,29.4844,-95.1817,51
3081,40.9582,-73.1108,51
3082,44.038349,-69.521339,51
3083,30.2276,-97.9532,51
3084,40.146538,-75.226082,51
3085,42.5766,-83.0188,51
3086,30.296,-97.1958,51
3087,34.2468,-84.1491,51
3088,29.30098,-98.477203,51
3089,34.044815,-84.200881999999993,51
3090,44.6733,-85.4806,51
3091,44.2285,-88.4814,51
3092,17.089304,-88.998924,51
3093,47.481522,-123.242256,51
3094,39.0066,-76.7452,51
3095,35.987,-87.1451,51
3096,45.16288,-63.313774,51
3097,37.5036,-122.4696,51
3098,30.2054,-97.808,51
3099,59.734188,-151.240494,51
3100,34.7315,-86.5654,51
3101,36.004799,-86.788597,51
3102,38.6287,-77.3382,51
3103,41.0148,-76.4494,51
3104,35.679195,-78.623779,51
3105,44.2311,-76.4859,51
3106,42.2671,-72.5422,51
3107,38.8661,-77.1949,51
3108,38.6542,-120.9354,51
3109,37.5628,-122.3276,51
3110,39.58,-104.903,51
3111,38.6568,-120.9357,51
3112,47.281,-122.7734,51
3113,40.286,-76.1236,51
3114,39.7552,-104.8724,51
3115,38.9636,-94.6496,51
3116,40.4467,-79.6842,51
3117,41.4114,-81.9225,51
3118,53.446766,-113.538879,51
3119,47.8324,-122.198,51
3120,39.2673,-84.3888,51
