station_id,latitude,longitude,batch_id
4141,45.5438,-123.1346,69
4142,40.664509,-75.364441,69
4143,37.5411,-122.5117,69
4144,38.4012,-121.4639,69
4145,47.5851,-94.9219,69
4146,37.236496,-121.887596,69
4147,39.420818,-123.780655,69
4148,40.000904,-75.654663,69
4149,33.384632,-111.895203,69
4150,30.4578,-84.3203,69
4151,40.841438,-77.496124,69
4152,38.3379,-122.833,69
4153,38.602367,-122.584991,69
4154,41.4544,-81.8584,69
4155,32.050789,-86.222183,69
4156,35.575291,-94.176147,69
4157,42.7102,-78.93,69
4158,47.5844,-122.5192,69
4159,45.499256,-122.627182,69
4160,37.230167,-121.821899,69
4161,43.082069,-89.518944,69
4162,44.194618,-76.736427,69
4163,42.946518,-85.581848,69
4164,41.7188,-70.197403,69
4165,39.768,-75.7364,69
4166,47.3826,-122.7244,69
4167,44.719704,-93.751534,69
4168,49.500122,-123.996025,69
4169,45.354321,-122.597824,69
4170,38.566395,-77.696518,69
4171,43.082336,-89.519234,69
4172,47.5668,-122.6456,69
4173,39.9972,-75.299,69
4174,41.1334,-74.6626,69
4175,43.676792,-81.281181,69
4176,43.168724,-79.237251,69
4177,36.149757,-83.693199,69
4178,34.187988,-118.565308,69
4179,45.445072,-93.722633,69
4180,37.159378,-93.208801,69
4181,40.006592,-105.285019,69
4182,32.939,-117.1563,69
4183,33.135891,-87.555847,69
4184,42.5168,-71.1154,69
4185,41.9848,-72.3314,69
4186,48.814346,-124.119576,69
4187,32.394,-89.941,69
4188,31.9552,-110.2806,69
4189,42.9794,-81.312,69
4190,38.334755,-122.683281,69
4191,39.7705,-74.8968,69
4192,48.814323,-124.120033,69
4193,37.9948,-122.5958,69
4194,51.1518,-114.033,69
4195,38.1087,-122.5609,69
4196,32.447311,-111.01329,69
4197,41.372982,-72.348686,69
4198,33.865959,-112.105881,69
4199,29.5957,-95.1077,69
4200,28.954594,-81.303902,69
