station_id,latitude,longitude,batch_id
3901,42.801,-71.3085,65
3902,32.8968,-105.5224,65
3903,39.201214,-96.559486,65
3904,43.2186,-79.8267,65
3905,44.492901,-77.421204,65
3906,35.110203,-85.276077,65
3907,45.3576,-84.9088,65
3908,39.805199,-83.780899,65
3909,39.8046,-83.779198,65
3910,39.936745,-83.807549,65
3911,45.5124,-122.849,65
3912,42.983528,-78.71386,65
3913,32.84737,-96.739433,65
3914,46.490101,-75.226799,65
3915,46.4557,-75.250198,65
3916,44.3957492769011,-74.146243473455,65
3917,46.232662,-74.847298,65
3918,35.305534,-83.140099,65
3919,46.518101,-75.242996,65
3920,40.1354,-75.6358,65
3921,35.7812,-118.445,65
3922,42.1908,-79.2452,65
3923,33.1166,-117.269096,65
3924,33.968983,-80.978157,65
3925,34.6174,-86.5538,65
3926,42.3346,-71.3398,65
3927,38.7806,-77.0185,65
3928,39.936749,-83.807518,65
3929,47.194687,-93.572433,65
3930,44.437492,-73.159195,65
3931,39.89082,-75.328621,65
3932,35.994,-78.8986,65
3933,41.9836,-71.1474,65
3934,41.2255,-77.0503,65
3935,44.2845,-93.4226,65
3936,33.8992,-83.9614,65
3937,33.4964,-117.6822,65
3938,39.073601,-107.1978,65
3939,29.6728,-82.387200000000007,65
3940,43.506,-79.8881,65
3941,42.423359,-71.152992,65
3942,37.411,-122.157,65
3943,51.054092,-114.058548,65
3944,50.429001,-104.534103,65
3945,35.681675,-88.839073,65
3946,42.184814,-88.06498,65
3947,30.5161,-87.5838,65
3948,31.0154,-97.3714,65
3949,29.833099,-95.749802,65
3950,42.7053,-73.8983,65
3951,46.1898,-67.6475,65
3952,38.6618,-92.326797,65
3953,37.3325,-107.8552,65
3954,49.871601,-97.136398,65
3955,30.239,-95.4939,65
3956,38.5358,-121.4966,65
3957,38.662498,-92.325897,65
3958,42.824699,-77.667801,65
3959,45.0688,-92.819,65
3960,38.001015,-122.601624,65
