station_id,latitude,longitude,batch_id
7201,-36.8632,174.8404,120
7202,-27.6117,151.9544,120
7203,-35.343418,149.142014,120
7204,-23.3679,150.5554,120
7205,-27.562843,152.008545,120
7206,-32.2429,115.9563,120
7207,-32.1026,151.9396,120
7208,-31.980988,116.055389,120
7209,-23.3783,150.4888,120
7210,-33.7312,150.4284,120
7211,-37.729881,144.94191,120
7212,-32.079514,115.77375,120
7213,-34.172,150.923,120
7214,-33.8344,151.1826,120
7215,-27.6151,153.1308,120
7216,-27.55,153.0379,120
7217,-37.5634,144.7097,120
7218,-16.7738,145.6645,120
7219,-27.6078,153.1414,120
7220,-37.656,145.0337,120
7221,-35.4176,149.1401,120
7222,-37.8385,145.1201,120
7223,-33.749,150.617,120
7224,-36.8682,174.8454,120
7225,-33.7036,151.0053,120
7226,-27.229815,153.110794,120
7227,-34.832,138.7028,120
7228,-33.749844,151.170959,120
7229,-32.1191,115.9231,120
7230,-34.849,138.603,120
7231,-37.8236,145.1208,120
7232,-32.0885,115.8375,120
7233,-27.216082,152.849396,120
7234,-42.94722,147.342926,120
7235,-41.329,174.7968,120
7236,-17.6608,145.9196,120
7237,-31.8885,116.0029,120
7238,-35.2451,149.4459,120
7239,-36.6766,142.243,120
7240,-37.7629,144.9538,120
7241,-31.9812,116.0552,120
7242,-27.2875,152.9776,120
7243,-37.9526,145.5513,120
7244,-26.331,152.971,120
7245,-31.472124,152.930511,120
7246,-35.5326,138.6256,120
7247,-12.49,130.99,120
7248,-35.541,138.614,120
7249,-34.5837,150.5919,120
7250,-37.6513,145.089,120
7251,-33.860912,151.141754,120
7252,-33.7973,151.2726,120
7253,-35.10017,138.891388,120
7254,-27.370886,153.082535,120
7255,-27.6051,153.1434,120
7256,-35.2352,149.1262,120
7257,39.676,-105.189,120
7258,-35.4124,149.128,120
7259,-26.7056,153.0579,120
7260,-37.7837,175.2824,120
