station_id,latitude,longitude,batch_id
1,-25.76,28.27,0
2,49.1036,-93.9198,0
3,50.642792,2.983597,0
4,49.270828,8.696792,0
5,49.2269,6.9714,0
6,-22.555,28.9501,0
7,-1.9449,30.0623,0
8,52.2674,4.5457,0
9,52.2722,4.5469,0
10,46.501,6.5308,0
11,-24.2889,15.2605,0
12,0.3606,36.782,0
13,38.8692,-78.1976,0
14,6.2733,34.3858,0
15,29.127194,30.181,0
16,40.3376,-74.0516,0
17,45.7072,13.7712,0
18,47.1334,8.1949,0
19,-24.648199,28.6689,0
20,-20.1218,57.7543,0
21,-33.520496,26.243942,0
22,-25.8479,28.2315,0
23,-26.1706,28.1111,0
24,-26.1824,28.3164,0
25,50.9264,3.4657,0
26,-34.193455,18.405031,0
27,-33.7941,19.7779,0
28,-33.520653,26.243879,0
29,-24.386391,30.94475,0
30,13.0913,-16.7635,0
31,-33.3567,26.2088,0
32,-33.344753,26.567497,0
33,-25.6789,28.2173,0
34,-17.815,31.0478,0
35,-25.3449,27.0547,0
36,-33.508915,26.243917,0
37,-33.9928,25.6562,0
38,-25.2897,31.0017,0
39,40.4166,-86.8974,0
40,33.731892,-84.355545,0
41,13.9279,100.1443,0
42,31.1739,120.9653,0
43,37.341057,-121.764824,0
44,13.6639,100.6051,0
45,19.8366,102.1872,0
46,22.2113,113.5384,0
47,22.758236,113.853722,0
48,53.594,10.1008,0
49,22.555901,114.057701,0
50,17.44038,78.383858,0
51,19.926901,102.270302,0
52,22.555901,114.057701,0
53,49.2549,-123.139,0
54,35.4106,138.8611,0
55,30.5723,104.0665,0
56,22.5726,88.3639,0
57,36.6485,138.195,0
58,33.5044,126.5352,0
59,39.3583,141.9005,0
60,43.2203,142.8635,0
