station_id,latitude,longitude,batch_id
4501,44.047867,-124.092926,75
4502,43.625618,-116.194801,75
4503,39.8582,-86.263496,75
4504,38.29731,-77.439125,75
4505,43.303452,-87.99865,75
4506,35.105492,-77.056953,75
4507,42.340195,-92.483383,75
4508,37.340839,-121.764778,75
4509,21.3133,-157.823,75
4510,35.852207,-95.89698,75
4511,43.0642,-89.0674,75
4512,13.254497,-59.566326,75
4513,34.92152,-89.944038,75
4514,45.328648,-92.667206,75
4515,33.468052,-88.81514,75
4516,41.675491,-71.67382,75
4517,46.3692,-82.6695,75
4518,38.917286,-90.229935,75
4519,47.9946,-122.7628,75
4520,33.7594,-93.4934,75
4521,47.377975,-122.103058,75
4522,37.2248,-119.2331,75
4523,47.9679,-122.76,75
4524,41.6272,-87.8274,75
4525,40.814,-74.237,75
4526,28.428541,-80.755875,75
4527,32.882565,-97.220444,75
4528,30.4854,-97.8606,75
4529,44.60281,-78.838722,75
4530,45.615288,-73.137794,75
4531,46.787842,-100.783745,75
4532,44.415478,-70.325881999999993,75
4533,39.513084,-87.252815,75
4534,44.3557,-79.9886,75
4535,41.897789,-88.308662,75
4536,38.7254,-120.805,75
4537,48.763454,-122.469742,75
4538,29.482224,-98.472572,75
4539,43.087959,-89.323975,75
4540,37.0411,-122.116096,75
4541,28.4475,-81.6084,75
4542,41.641579,-82.831436,75
4543,38.1142,-122.6,75
4544,38.1141,-122.6,75
4545,39.171642,-120.23671,75
4546,37.77393,-122.136276,75
4547,43.302052,-89.746239,75
4548,37.8938,-122.5303,75
4549,37.059,-121.9804,75
4550,37.864014,-122.277298,75
4551,31.391821,-92.153671,75
4552,37.711704,-122.470108,75
4553,59.3939,-151.3418,75
4554,39.799915,-105.18084,75
4555,32.840218,-117.22921,75
4556,33.026,-96.8816,75
4557,44.069138,-76.963722,75
4558,36.993,-122.0066,75
4559,33.944901,-118.012917,75
4560,47.899822,-122.583443,75
