station_id,latitude,longitude,batch_id
2521,58.7024,12.3236,42
2522,48.3253,11.9759,42
2523,51.851,4.5504,42
2524,51.4262,0.165,42
2525,48.6377,2.0812,42
2526,53.2732,-1.7559,42
2527,52.0198,5.658,42
2528,52.489361,16.953732,42
2529,51.5388,0.1474,42
2530,54.99469,-2.388732,42
2531,57.56065,-3.678982,42
2532,52.1054,8.7001,42
2533,55.9663,-3.7535,42
2534,51.6577,-1.2977,42
2535,50.934025,7.512417,42
2536,50.7607,-2.0936,42
2537,50.059608,10.237595,42
2538,52.9556,-2.9132,42
2539,52.4505,-2.0874,42
2540,50.81,-2.7477,42
2541,52.8319,-8.8535,42
2542,50.8449,-0.2611,42
2543,53.4851,-1.6106,42
2544,44.9039,2.4566,42
2545,51.006,0.971,42
2546,53.0876,-1.1675,42
2547,50.1525,8.4998,42
2548,50.7142,-1.8942,42
2549,54.0913,9.9726,42
2550,52.3803,6.4757,42
2551,50.6455,6.7026,42
2552,50.3546,-4.7807,42
2553,53.507763,10.461523,42
2554,41.682,-4.9934,42
2555,43.5603,1.2952,42
2556,51.9673,5.6429,42
2557,49.199,6.8415,42
2558,55.6918,12.5242,42
2559,48.2515,12.9147,42
2560,52.93,-0.408,42
2561,48.2622,11.6672,42
2562,57.539738,12.411609,42
2563,41.7131,-4.9424,42
2564,53.6752,10.1368,42
2565,46.3996,2.1075,42
2566,49.4509,10.9567,42
2567,48.1229,11.6024,42
2568,50.754196,13.070354,42
2569,49.216,17.656,42
2570,47.8417,11.1487,42
2571,49.493031,13.596127,42
2572,47.8722,16.251,42
2573,51.7393,4.3357,42
2574,45.592072,12.351588,42
2575,52.024059,4.43685,42
2576,52.4163,13.7497,42
2577,44.8611,20.3705,42
2578,41.6982,-4.8717,42
2579,41.7005,-4.8816,42
2580,50.6489,6.1941,42
