station_id,latitude,longitude,batch_id
1801,52.410511,6.788565,30
1802,51.5108,4.0868,30
1803,49.1528,23.4948,30
1804,55.5569,8.0864,30
1805,51.5466,-0.1232,30
1806,53.227,8.3731,30
1807,51.9299,7.5646,30
1808,43.2819,3.2805,30
1809,57.7035,11.7466,30
1810,47.3768,-1.44,30
1811,50.7048,7.1609,30
1812,50.7682,6.0702,30
1813,53.148365,6.383638,30
1814,51.507397,5.640335,30
1815,50.5647,12.3666,30
1816,52.859,6.2766,30
1817,41.975643,2.820278,30
1818,51.4591,-0.2914,30
1819,55.21,11.34,30
1820,55.395054,12.915869,30
1821,48.8718,11.0098,30
1822,52.780018,-2.428053,30
1823,50.2745,7.3691,30
1824,51.885,5.7634,30
1825,59.9533,17.6929,30
1826,49.0456,10.9842,30
1827,52.7821,-2.4288,30
1828,55.7691,-5.0641,30
1829,47.4669,8.2934,30
1830,52.780018,-2.428054,30
1831,47.1561,8.2251,30
1832,52.782,-2.429,30
1833,52.3526,9.7146,30
1834,51.787861,12.46427,30
1835,48.0883,-0.7682,30
1836,57.6996,11.7394,30
1837,46.534,3.7416,30
1838,56.2244,-2.7753,30
1839,59.9669,10.643,30
1840,51.345558,12.520177,30
1841,53.234612,7.488575,30
1842,61.1136,25.401,30
1843,47.2568,8.7695,30
1844,48.1141,11.5262,30
1845,59.305485,18.662133999999998,30
1846,53.062103,6.319013,30
1847,52.9928,8.8147,30
1848,55.9449,11.8927,30
1849,55.7158,21.111,30
1850,50.9285,0.9409,30
1851,52.0068,5.9888,30
1852,52.182201,4.4965,30
1853,52.6712,17.0625,30
1854,52.5118,5.9084,30
1855,52.9423,11.1296,30
1856,51.2043,22.5414,30
1857,60.1724,24.7492,30
1858,47.2604,8.3754,30
1859,53.1912,5.9969,30
1860,54.3478,13.5377,30
