station_id,latitude,longitude,batch_id
3781,39.1161,-77.0884,63
3782,37.1101,-80.3373,63
3783,46.798462,-96.122025,63
3784,37.394188,-122.223061,63
3785,37.7703,-122.4407,63
3786,34.92247,-76.778969,63
3787,37.778244,-121.955589,63
3788,38.9934,-84.8879,63
3789,42.331455,-71.339287,63
3790,42.4429,-71.2326,63
3791,36.291,-82.5001,63
3792,30.3964,-95.3604,63
3793,42.392948,-71.781898,63
3794,47.6784,-122.1857,63
3795,39.7786,-105.5756,63
3796,42.4118,-72.0952,63
3797,37.8823,-122.2832,63
3798,44.1506,-72.6557,63
3799,35.934429,-79.045357,63
3800,43.8917,-78.8699,63
3801,44.66732,-65.602554,63
3802,34.446609,-119.842873,63
3803,47.7723,-122.2849,63
3804,41.5998,-82.7102,63
3805,42.6072,-83.8404,63
3806,38.401283,-121.46402,63
3807,40.557449,-77.596199,63
3808,41.5716,-93.8762,63
3809,35.1168,-80.8706,63
3810,41.7684,-69.9535,63
3811,41.5734,-83.893,63
3812,37.9588,-87.3806,63
3813,44.9578,-78.6484,63
3814,34.1847,-79.7704,63
3815,34.0498,-117.1528,63
3816,47.53,-122.0688,63
3817,42.385,-76.4776,63
3818,42.299,-85.634,63
3819,43.963383,-69.581001,63
3820,47.759274,-122.548172,63
3821,38.3043,-120.2748,63
3822,33.7317,-84.3556,63
3823,44.8893,-93.1391,63
3824,30.129986,-97.765045,63
3825,47.7699,-122.1651,63
3826,42.9071,-85.7972,63
3827,43.7308,-79.2647,63
3828,37.33239,-107.855034,63
3829,28.5638,-81.3482,63
3830,41.8229,-87.8716,63
3831,41.610458,-71.153603,63
3832,45.1865,-87.1239,63
3833,60.003674,-111.861443,63
3834,44.309341,-69.769516,63
3835,22.2937,-97.8459,63
3836,8.761184,-82.444382,63
3837,44.5718,-75.8796,63
3838,40.7697,-89.4735,63
3839,44.6975,-63.8826,63
3840,41.0662,-81.7217,63
