station_id,latitude,longitude,batch_id
7321,-27.701015,153.090652,122
7322,-33.8688,151.209,122
7323,-37.7164,145.0889,122
7324,-26.3667,152.8632,122
7325,-33.7843,151.2421,122
7326,-27.4128,153.0618,122
7327,-37.6969,145.1171,122
7328,-37.9169,145.5013,122
7329,-35.2782,149.1642,122
7330,-28.692,153.2897,122
7331,-35.2648,149.062,122
7332,-37.7044,145.1074,122
7333,-34.918201,138.611298,122
7334,-27.533003,153.055038,122
7335,-34.0006,151.0698,122
7336,-37.8831,144.759,122
7337,-34.4498,150.8355,122
7338,-37.744553,147.873276,122
7339,-36.973923,144.121094,122
7340,-36.8658,144.3746,122
7341,-36.792652,144.287094,122
7342,-33.657,150.9502,122
7343,-27.3711,153.0221,122
7344,-34.737999,138.533783,122
7345,-26.6555,152.9639,122
7346,-31.872089,115.763802,122
7347,-37.811722,145.200012,122
7348,-33.84446,138.610641,122
7349,-27.303,152.889,122
7350,-28.179985,153.528137,122
7351,-35.3517,149.0947,122
7352,-36.721458,174.692398,122
7353,-35.072861,117.881866,122
7354,-37.0592,144.2128,122
7355,-36.587757,144.229736,122
7356,-38.5739,148.1975,122
7357,-36.7156,174.6908,122
7358,-35.1953,147.2456,122
7359,-37.127899,144.998398,122
7360,-33.723278,151.293228,122
7361,-33.600101,151.323502,122
7362,-34.202034,142.119476,122
7363,-37.216,142.799,122
7364,-28.492531,153.548111,122
7365,-41.292007,174.721024,122
7366,-34.048908,151.09227,122
7367,-35.4124,149.128,122
7368,-27.6328,153.1768,122
7369,-33.692844,151.096161,122
7370,-33.630272,150.27977,122
7371,-27.365797,152.967346,122
7372,-31.8465,116.8635,122
7373,-40.943531,174.976151,122
7374,-35.234406,149.07457,122
7375,-38.3407,144.3021,122
7376,-35.2845,149.1298,122
7377,-37.773388,145.032639,122
7378,-33.767323,150.943466,122
7379,47.6832,-122.3428,122
7380,-26.493271,152.748734,122
