station_id,latitude,longitude,batch_id
2641,53.1001,-2.0298,44
2642,54.7823,-2.8095,44
2643,52.9185,13.5631,44
2644,51.7749,7.2229,44
2645,-0.0017,-0.0032,44
2646,52.0956,5.0705,44
2647,46.8803,8.2219,44
2648,48.7984,9.3018,44
2649,52.7872,-2.2594,44
2650,49.3242,7.4784,44
2651,47.6141,8.8379,44
2652,48.1781,15.9877,44
2653,52.7026,1.2421,44
2654,52.7026,1.2421,44
2655,58.727493,17.027403,44
2656,49.833,8.4969,44
2657,48.8447,2.793,44
2658,49.791134,9.968749,44
2659,47.765705,13.325709,44
2660,39.0427,-0.3103,44
2661,60.7009,17.0649,44
2662,52.7849,-2.4342,44
2663,47.973,-122.3783,44
2664,32.4474,-111.0779,44
2665,37.999,-122.6355,44
2666,32.5794,-97.0765,44
2667,37.8855,-77.9641,44
2668,35.2227,-80.7938,44
2669,37.527081,-122.515404,44
2670,39.363705,-84.22654,44
2671,37.36171,-118.433395,44
2672,37.9672,-122.252,44
2673,37.340679,-121.76442,44
2674,42.7214,-84.6884,44
2675,42.524487,-83.849777,44
2676,41.326672,-72.921059,44
2677,33.486912,-81.72715,44
2678,37.238457,-121.949265,44
2679,38.080563,-84.473618,44
2680,33.104603,-87.550438,44
2681,47.588,-122.1282,44
2682,50.24004,-97.302605,44
2683,36.536312,-105.56514,44
2684,9.991,-84.6691,44
2685,42.0416,-91.6192,44
2686,33.8736,-86.7502,44
2687,40.0654,-81.0746,44
2688,41.716324,-72.983582,44
2689,61.206,-149.862,44
2690,35.7543,-95.3926,44
2691,48.4639,-123.3511,44
2692,30.4232,-97.7688,44
2693,41.4592,-82.0558,44
2694,45.296658,-122.978401,44
2695,44.233635,-76.578918,44
2696,44.300137,-121.179688,44
2697,40.651798,-78.24218,44
2698,44.5712,-87.8812,44
2699,40.545132,-106.872673,44
2700,45.3913,-75.6792,44
